,Faculty,Course,A,A-,B,B-,C,C-,D,W,F,Popularity_score,Difficulty_score,Difficulty_Level
3520,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Олон зорилтот ойн аж ахуй,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,5.625,0
3521,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Орчны судалгааны статистик боловсруулалт,0.75,1.75,1.25,0.0,0.75,0.0,0.0,0.0,0.0,4.5,4.194444444444445,1
3522,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Орчны хяналт шинжилгээ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0
3523,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Таримал ойн экологи, менежмент",0.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.625,0
3524,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Тогтвортой хөгжил ба ногоон хөгжлийн бодлого,0.6666666666666666,3.8333333333333335,3.3333333333333335,1.5,2.5,1.3333333333333333,2.0,0.16666666666666666,0.0,15.333333333333334,3.532608695652174,1
3525,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Түймэр ба байгалийн хөнөөлт үзэгдлүүд,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0
3526,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Ургамалжилт, амьдрах орчны нөхөн сэргээлт",3.8333333333333335,1.8333333333333333,2.0,0.5,0.8333333333333334,0.5,1.1666666666666667,0.16666666666666666,0.0,10.833333333333334,4.007692307692308,1
3527,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Урсацын болон чанарын математик загварчлал,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
3528,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Ус боловсруулалтын инженерчлэл,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,4.5,0
3529,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Ус судлал,1.6666666666666667,2.0,2.6666666666666665,1.0,2.3333333333333335,2.3333333333333335,2.0,2.0,0.3333333333333333,16.333333333333332,3.166666666666667,2
3530,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Усан орчны судалгааны арга зүй,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.8333333333333333,4.363636363636364,0
3531,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Усан орчны хими-физикийн судалгааны аргууд,0.0,0.2,1.2,0.0,0.2,0.0,0.0,0.0,0.0,1.6,3.937500000000001,1
3532,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Усан орчны үнэлгээ,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.8,1
3533,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Усны сав газрын загварчлал,2.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,4.0,4.642857142857143,0
3534,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Усны чанарын үнэлгээ,1.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2.0,4.333333333333334,0
3535,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Уул уурхайн нийгэм-байгаль орчны нөлөөлөл,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0
3536,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Уул уурхайн нөхөн сэргээлт,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
3537,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Уур амьсгалын өөрчлөлт ба тогтвортой хөгжил,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,3.75,1
3538,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",ХБО-ны бохирдол цэвэршүүлэх технологи,0.6666666666666666,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,4.642857142857142,0
3539,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хаягдал ус боловсруулалт,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,4.5,0
3540,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Хаягдал ус, ундны усны технологи, менежмент",0.3333333333333333,1.0,2.0,1.0,2.3333333333333335,0.3333333333333333,1.0,1.3333333333333333,0.0,9.333333333333334,3.089285714285714,2
3541,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Хог хаягдлын менежмент, дахин боловсруулалтын инженерчлэл",0.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,0.0,10.0,2.7,2
3542,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Хог хаягдлын хяналт, менежмент",0.25,2.5,4.25,3.75,3.75,1.75,2.5,0.5,1.5,20.75,3.3896103896103895,1
3543,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хот суурин цэцэрлэгжүүлэлт ,2.0,1.6,1.6,1.0,0.0,0.6,0.4,0.0,0.2,7.4,4.111111111111112,1
3544,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хотын ложистик,7.0,4.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,25.0,3.68,1
3545,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хотын ногоон байгууламжийн дизайн,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
3546,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хээрийн дадлага II,1.3333333333333333,2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,4.333333333333333,4.269230769230769,0
3547,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хээрийн дадлага III,3.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,4.933333333333334,0
3548,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн байгаа орчны токсикологи,0.0,1.0,1.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,5.333333333333333,3.4062500000000004,1
3549,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчин судлал,1.8,15.0,20.1,21.1,15.6,6.9,9.9,12.4,8.9,111.7,3.267509727626458,2
3550,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны биотехнологи,0.3333333333333333,3.6666666666666665,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,4.666666666666667,4.214285714285715,1
3551,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Хүрээлэн буй орчны бодлого, менежмент",0.3333333333333333,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,4.545454545454545,0
3552,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны загварчлал,8.333333333333334,5.5,7.166666666666667,0.5,1.0,1.5,3.3333333333333335,0.3333333333333333,1.1666666666666667,28.833333333333332,4.039156626506025,1
3553,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны инженерчлэл,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
3554,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны инженерчлэл 1,0.25,0.75,2.25,2.75,2.25,0.75,2.0,1.25,0.0,12.25,3.0306122448979593,2
3555,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны инженерчлэл 2,0.75,2.5,2.0,3.0,2.0,1.75,2.75,1.5,0.5,16.75,3.1615384615384614,2
3556,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны инженерчлэл I,0.5,2.0,0.5,1.5,5.0,4.5,4.0,0.0,0.5,18.5,2.9722222222222223,2
3557,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны мониторинг,0.8333333333333334,9.166666666666666,7.833333333333333,3.3333333333333335,1.6666666666666667,0.6666666666666666,1.0,1.6666666666666667,0.6666666666666666,26.833333333333332,3.7993630573248414,1
3558,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны судалгаанд ГМС-н хэрэглээ,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.875,0
3559,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны судалгаанд зайнаас тандан судалгаа ба газарзүйн мэдээллийн хэрэглээ,3.0,3.4,2.6,3.2,1.6,1.0,0.8,1.4,2.4,19.4,3.8000000000000007,1
3560,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны судалгааны аргууд,2.0,4.0,3.0,4.0,1.1666666666666667,2.3333333333333335,1.6666666666666667,0.6666666666666666,3.1666666666666665,22.0,3.7433628318584073,1
3561,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны эдийн засаг,0.375,1.75,0.75,0.375,0.125,0.0,0.0,0.5,0.0,3.875,3.8548387096774195,1
3562,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хүрээлэн буй орчны эрсдлийн үнэлгээ,0.75,5.5,4.0,1.25,1.0,1.0,1.25,0.25,0.25,15.25,3.825,1
3563,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Хөрс ашиглалт, хамгаалалт",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0
3564,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хөрс газрын доорхи усны бохирдлыг цэвэршүүлэх технологи,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,3.857142857142857,1
3565,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Хөрсний бохирдол, түүнийг тодорхойлох, бууруулах арга зам",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0
3566,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хөрсний судалгааны арга,0.3333333333333333,1.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.388888888888888,0
3567,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Хөрсний чанарын үнэлгээ ,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.5,0
3568,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Хөрсний эвдрэл, түүний төрөл, судлах арга зүй",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0
3569,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Цацрагийн экологи,5.333333333333333,3.3333333333333335,6.5,1.5,0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,17.666666666666668,4.287735849056603,0
3570,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Цэвэр энергийн технологи,3.5,3.5,3.0,1.0,1.0,0.0,0.5,0.5,0.0,13.0,4.096153846153846,1
3571,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Цэвэр үйлдвэрлэл,2.5,9.0,7.0,0.0,0.0,0.5,0.0,0.0,0.0,19.0,4.328947368421052,0
3572,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Экологи эдийн засгийн үнэлгээ,1.0,2.2,2.6,1.0,0.4,1.4,0.8,1.2,1.0,11.6,3.5188679245283017,1
3573,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим",Энтрепренёршип ба инноваци,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.409090909090909,0
3574,"Хүрээлэн буй орчин, ойн инженерчлэлийн тэнхим","Үйлдвэрлэлийн экологи, аюулгүй ажиллагаа",1.0,1.25,0.25,0.75,1.25,1.25,2.0,0.25,0.5,8.5,3.234375,2
3575,Шинжлэх ухааны сургууль,Боловсролын тулгамдсан асуудлууд,1.8,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.7,0
3576,Шинжлэх ухааны сургууль,Диссертаци бичих,2.5,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,3.8333333333333335,4.695652173913044,0
3577,Шинжлэх ухааны сургууль,Мэдрэлийн анатоми,0.3333333333333333,2.3333333333333335,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,4.666666666666667,4.071428571428572,1
3578,Шинжлэх ухааны сургууль,Онлайн сургалтын агуулгын хөгжил,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.9,0
3579,Шинжлэх ухааны сургууль,Онлайн сургалтын технологи ,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.6,0
3580,Шинжлэх ухааны сургууль,Суралцахуйн бэрхшээлтэй хүүхдэд үзүүлэх сэтгэл зүйн тусламж (МУБИС),3.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.25,4.0,4.9,0
3581,Шинжлэх ухааны сургууль,Хээрийн дадлага**,34.166666666666664,11.833333333333334,2.5,1.3333333333333333,0.5,0.6666666666666666,0.16666666666666666,2.3333333333333335,0.5,54.0,4.580996884735202,0
3582,Шинжлэх ухааны сургууль,Эмнэлзүйн шинжлэх ухаан судлал,0.14285714285714285,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,1.5714285714285714,4.4,0
3583,Эдийн засгийн тэнхим,Аж үйлдвэрийн экономикс,4.0,3.0,2.0,3.0,6.0,3.0,1.0,1.0,0.0,23.0,3.5,1
3584,Эдийн засгийн тэнхим,Байгаль орчны эдийн засаг,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.7,1
3585,Эдийн засгийн тэнхим,Байгаль орчны экономикс,15.5,8.333333333333334,10.833333333333334,8.833333333333334,10.166666666666666,2.8333333333333335,5.166666666666667,5.666666666666667,3.6666666666666665,71.0,3.6608910891089104,1
3586,Эдийн засгийн тэнхим,Боловсролын эдийн засаг,0.5,2.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,6.5,3.423076923076923,1
3587,Эдийн засгийн тэнхим,Боловсролын экономикс,19.5,12.5,4.5,1.5,2.0,3.5,6.0,8.5,1.0,59.0,3.6767241379310347,1
3588,Эдийн засгийн тэнхим,Бүс нутгийн экономикс,23.0,15.833333333333334,5.666666666666667,6.0,1.3333333333333333,1.1666666666666667,0.3333333333333333,0.5,1.1666666666666667,55.0,4.442724458204333,0
3589,Эдийн засгийн тэнхим,Дунд түвшний макроэкономикс (НУС-ын мэргэжлийн суурь),7.8,5.3,5.2,5.4,5.1,3.9,8.5,16.9,7.7,65.8,2.912220309810671,2
3590,Эдийн засгийн тэнхим,Дунд түвшний микроэкономикс (НУС-ын  мэргэжлийн суурь),6.7,8.4,4.5,5.8,6.2,9.6,12.9,22.0,16.7,92.8,2.8475689881734563,2
3591,Эдийн засгийн тэнхим,Дунд түвшний эконометрикс,1.5,2.6666666666666665,2.3333333333333335,4.833333333333333,3.0,4.666666666666667,15.666666666666666,5.5,9.333333333333334,49.5,2.802904564315353,2
3592,Эдийн засгийн тэнхим,Дэлхийн сонгосон орны эдийн засаг,28.4,32.0,4.8,5.8,1.0,1.2,0.0,2.8,0.6,76.6,4.406578947368422,0
3593,Эдийн засгийн тэнхим,Жендерийн эдийн засаг,0.0,2.5,0.0,0.0,0.0,0.0,0.0,1.5,0.0,4.0,3.1875,2
3594,Эдийн засгийн тэнхим,Институцийн эдийн засаг,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,0
3595,Эдийн засгийн тэнхим,Магадлалын онол - Математик статистик*,3.857142857142857,6.714285714285714,4.714285714285714,10.285714285714286,7.428571428571429,16.428571428571427,17.857142857142858,9.428571428571429,6.285714285714286,83.0,2.8566108007448787,2
3596,Эдийн засгийн тэнхим,Макро эдийн засгийн статистик- Үндэсний тооцооны систем,1.8333333333333333,1.3333333333333333,2.6666666666666665,2.3333333333333335,1.8333333333333333,1.0,3.1666666666666665,2.3333333333333335,4.0,20.5,3.3131313131313136,2
